0.122649	1.30804	-1.6919
0.331166	0.848246	-0.0720204
0.705029	1.06717	-3.61046
0.905484	1.81135	-0.427169
0.776048	0.184313	-15.0368
0.572439	0.789345	-0.831339
0.0173017	0.0668269	0.267429
0.754654	0.214795	-1.11185
0.493226	0.65227	1.03874
0.49426	0.273474	-0.951594
0.471797	0.959223	0.273289
0.580468	0.173472	-3.70316
0.931865	0.69687	1.02579
0.024284	0.461005	0.66141
0.651955	1.13438	-1.25747
0.0982145	1.13986	-2.50363
0.577269	0.0542036	1.81906
0.453507	3.5155	1.1043
0.22611	2.51152	59.0548
0.939875	0.0181053	1.50463
0.133804	1.24975	-5.89589
0.111777	0.509197	21.8997
0.272751	0.772516	-0.991459
0.282193	0.00590262	-0.0580919
0.214718	0.121327	-17.8047
0.548522	0.151377	-0.944826
0.902262	0.273905	-2.1983
0.831703	1.01919	0.992303
0.201218	1.12372	-1.83127
0.0642171	0.395799	-0.325226
0.98646	0.574275	-0.536617
0.0286961	0.747527	1.89972
0.576023	1.20955	2.0204
0.848058	2.7573	-0.827565
0.95178	2.13642	4.1776
0.29042	0.0112067	1.22378
0.830226	1.34175	2.1452
0.144774	1.94283	-0.936503
0.547801	0.886498	-3.51982
0.623628	2.90327	0.748795
0.341636	0.0402137	1.06519
0.61281	0.685747	-1.26333
0.838501	0.0582323	41.3913
0.0778181	2.59589	-3.57105
0.793058	0.425158	-2.80827
0.818053	2.75881	-0.185747
0.916148	0.0811244	-6.42362
0.269545	1.12972	3.1577
0.82428	0.207556	0.494313
0.258761	0.141377	-5.23457
0.0129601	0.1643	-0.402402
0.977601	1.4441	1.62001
0.994451	0.590971	2.82695
0.721584	0.285616	0.319398
0.758309	0.684801	-0.160394
0.887488	0.160329	-0.474407
0.793687	1.65573	-0.817528
0.565043	0.920436	0.718445
0.742493	6.5086e-05	0.495582
0.656518	1.0757	-0.744143
0.624291	0.117002	0.436534
0.811177	2.89651	-0.297239
0.714217	2.15794	2.25747
0.189353	0.290718	10.3819
0.331877	1.60095	2.08908
0.950338	0.162167	0.389196
0.538703	0.776863	-0.780662
0.375554	0.180066	0.561641
0.182797	0.555085	-37.1212
0.0363917	0.0331522	-1.29978
0.326359	0.718757	-1.32357
0.469377	0.924513	0.0638833
0.0528965	2.3409	0.219323
0.03444	0.901895	-0.762898
0.226655	0.0786891	-1.68844
0.117887	0.541567	-18.9192
0.129179	0.423809	0.5603
0.20123	0.0228029	-4.95979
0.55524	1.39207	-0.0734207
0.00272278	3.43997	-0.358668
0.464306	1.71552	-1.34925
0.406665	0.13409	4.8006
0.9404	0.933039	4.1718
0.796017	2.28354	-0.781856
0.316772	1.33643	-0.0231935
0.276452	0.686508	-0.551421
0.762162	0.828277	0.054819
0.191122	0.363614	0.579776
0.128552	0.673422	0.711962
0.540384	1.0844	-0.207874
0.507188	0.49148	0.805245
0.1087	0.442988	-20.9886
0.227309	0.454545	-0.172843
0.353772	0.0977599	-0.298262
0.937103	1.48996	0.55183
0.659979	0.22324	-2.64149
0.600722	0.838908	-0.364198
0.123018	0.953366	0.963457
0.797921	0.00995528	0.149393
0.338997	0.309808	0.109255
0.304051	3.12654	0.294308
0.668515	0.0663184	132.233
0.783439	0.51745	0.21414
0.3883	0.178286	-1.69611
0.875059	0.154573	-0.681254
0.713437	1.29638	2.58969
0.674181	1.91768	-0.138571
0.917968	0.193579	0.451983
0.40814	2.08691	-6.29086
